QuestionKey,Delta_TP9_mean,Delta_TP9_median,Delta_TP9_std,Delta_TP9_min,Delta_TP9_max,Delta_AF7_mean,Delta_AF7_median,Delta_AF7_std,Delta_AF7_min,Delta_AF7_max,Delta_AF8_mean,Delta_AF8_median,Delta_AF8_std,Delta_AF8_min,Delta_AF8_max,Delta_TP10_mean,Delta_TP10_median,Delta_TP10_std,Delta_TP10_min,Delta_TP10_max,Theta_TP9_mean,Theta_TP9_median,Theta_TP9_std,Theta_TP9_min,Theta_TP9_max,Theta_AF7_mean,Theta_AF7_median,Theta_AF7_std,Theta_AF7_min,Theta_AF7_max,Theta_AF8_mean,Theta_AF8_median,Theta_AF8_std,Theta_AF8_min,Theta_AF8_max,Theta_TP10_mean,Theta_TP10_median,Theta_TP10_std,Theta_TP10_min,Theta_TP10_max,Alpha_TP9_mean,Alpha_TP9_median,Alpha_TP9_std,Alpha_TP9_min,Alpha_TP9_max,Alpha_AF7_mean,Alpha_AF7_median,Alpha_AF7_std,Alpha_AF7_min,Alpha_AF7_max,Alpha_AF8_mean,Alpha_AF8_median,Alpha_AF8_std,Alpha_AF8_min,Alpha_AF8_max,Alpha_TP10_mean,Alpha_TP10_median,Alpha_TP10_std,Alpha_TP10_min,Alpha_TP10_max,Beta_TP9_mean,Beta_TP9_median,Beta_TP9_std,Beta_TP9_min,Beta_TP9_max,Beta_AF7_mean,Beta_AF7_median,Beta_AF7_std,Beta_AF7_min,Beta_AF7_max,Beta_AF8_mean,Beta_AF8_median,Beta_AF8_std,Beta_AF8_min,Beta_AF8_max,Beta_TP10_mean,Beta_TP10_median,Beta_TP10_std,Beta_TP10_min,Beta_TP10_max,Participant,ResponseTime,Category,ET_GazeLeftx_mean,ET_GazeLeftx_median,ET_GazeLeftx_std,ET_GazeLeftx_min,ET_GazeLeftx_max,ET_GazeLefty_mean,ET_GazeLefty_median,ET_GazeLefty_std,ET_GazeLefty_min,ET_GazeLefty_max,ET_GazeRightx_mean,ET_GazeRightx_median,ET_GazeRightx_std,ET_GazeRightx_min,ET_GazeRightx_max,ET_GazeRighty_mean,ET_GazeRighty_median,ET_GazeRighty_std,ET_GazeRighty_min,ET_GazeRighty_max,ET_PupilLeft_mean,ET_PupilLeft_median,ET_PupilLeft_std,ET_PupilLeft_min,ET_PupilLeft_max,ET_PupilRight_mean,ET_PupilRight_median,ET_PupilRight_std,ET_PupilRight_min,ET_PupilRight_max,ET_DistanceLeft_mean,ET_DistanceLeft_median,ET_DistanceLeft_std,ET_DistanceLeft_min,ET_DistanceLeft_max,ET_DistanceRight_mean,ET_DistanceRight_median,ET_DistanceRight_std,ET_DistanceRight_min,ET_DistanceRight_max,FixationCount,SaccadeCount,AvgFixationDuration,AvgSaccadeAmplitude,TotalScanpathLength,MeanGazeVelocity,MeanGazeAcceleration,StdGazeVelocity
2spl2,0.6222144200759872,0.6119046,0.3504952763809929,-0.10175013,1.3095528,0.7705476983319903,0.7817998,0.38282621951147827,0.21780808,1.4174746,0.945366566365834,0.85748047,0.2728223793279126,0.3352612,1.3888044,0.8487855683669084,0.87110776,0.24555579230678154,0.18858549,1.2089363,0.5058440689658877,0.45429835,0.2861490245387954,-0.100876346,1.2275672,0.5568086836631749,0.5055483,0.39661798180790814,0.005186796,1.227418,0.6681967875611067,0.63208824,0.2003954937390538,0.1514795,1.0795268,0.5831840082406662,0.5884967,0.25261272857693323,0.16210729,1.158302,0.6066779447555735,0.5734976,0.2621689011336499,0.121619545,1.1943992,0.7435969601450444,0.6322281,0.31613117662503465,0.13477668,1.2149105,0.6678301262154177,0.64794445,0.12643922553970358,0.43691102,0.922243,0.6119045260010745,0.58285016,0.3133375444170688,-0.009127348,1.1246954,0.5547484893204405,0.54793143,0.110129147027438,0.2821625,0.815033,0.06396422702981466,0.0831456,0.08073334488452799,-0.21093619,0.20841394,0.07007547144340587,0.07679621,0.055543571986031284,-0.112240516,0.15771538,0.4268388308192318,0.37658408,0.123757300816196,0.24104154,0.68696725,34,12.17703810002422,2,819.1273100616016,790.0,558.907203266552,-1.0,1584.0,475.9596167008898,495.0,237.36484058544616,-1.0,1039.0,918.4832306639288,1182.0,553.1928054727545,-1.0,1626.0,472.39288158795347,472.0,200.08862160862296,-1.0,1072.0,0.2903874454067473,-1.0,2.1070854283034883,-1.0,4.038253784179688,0.48135792695031765,-1.0,2.1730013541279942,-1.0,3.956085205078125,560.5989170165849,636.7874755859375,207.25981104036526,-1.0,642.0206298828125,590.0935419958638,632.4844970703125,158.57410565797437,-1.0,638.1961669921875,40,41,318.07987632909106,4.590638234338257,720.7302027911063,20.588889422965575,-82.99728901123619,43.075354329038205
3Item10,1.0205109833781512,0.9507073,0.20189117861146108,0.80013734,1.304429,0.6722429322521009,0.681245,0.12413457861528616,0.45103025,0.93176067,0.8897108926302522,0.8590586,0.1475173085245019,0.68552434,1.2613237,1.0083506717815127,1.0001141,0.3795392568555584,0.1763173,1.4544108,0.6835295054117647,0.699873,0.19617178075328884,0.29698583,0.9176028,0.24569267584647062,0.32197693,0.17495380171239655,-0.10834039,0.5453286,0.5652691598235294,0.55100363,0.15378432002661202,0.30437884,0.81082356,0.7136743340588235,0.68096054,0.2693546723593277,0.27061686,1.0806051,0.876060003092437,0.91436195,0.23776004154409308,0.4934259,1.1240114,0.4290221468235294,0.39103004,0.12068307663292996,0.26261887,0.65965337,0.6415884139831932,0.6474694,0.10189277076492001,0.4813534,0.87953746,0.88113343697479,0.8391272,0.23480148707425247,0.47245935,1.138007,0.6654076284537814,0.65410084,0.11035019501614517,0.4598698,0.8195694,0.07748964147327732,0.06330671,0.0774381851634205,-0.050444584,0.19561331,0.24201625474789917,0.23833065,0.06699101969286374,0.14184625,0.3648006,0.6349795604033613,0.6468454,0.07915061577807939,0.47646764,0.7500355,34,3.92624609998893,3,840.3248407643312,655.0,393.5459131325411,-1.0,1529.0,527.9469214437368,453.0,234.69651600200854,-1.0,987.0,885.9511677282378,706.0,400.742332127855,-1.0,1602.0,583.5074309978769,524.0,224.58288392745658,-1.0,1021.0,0.6224943513323549,-1.0,2.3086672802828425,-1.0,4.136474609375,0.6409754014065817,-1.0,2.335427685739685,-1.0,4.2492523193359375,628.2126906733098,640.5039672851562,87.96015496461692,-1.0,647.114501953125,623.3965704203158,635.878173828125,87.26806173079137,-1.0,639.9927368164064,16,15,245.19722636362377,8.957669049617758,743.4865311182739,36.697559818971776,-25.67785048948565,73.34562312785194
3Item11,0.49122448645603073,0.44544217,0.5795828764392531,-0.22990784,1.3606827,0.8216046605237867,0.94140965,0.336982127170359,0.1507547,1.1848676,0.7579755179096588,0.80008084,0.19753406610237184,0.30504072,1.0209596,0.5788547661787602,0.36421692,0.5634999292545366,-0.04406299,1.6266338,0.5148240738548775,0.44629994,0.3780517029116839,-0.051987294,1.2565339,0.6141959465084095,0.8002493,0.39419123531374134,-0.1978361,1.0504694,0.44005708617131184,0.47112754,0.19328565858420305,-0.024495121,0.7135398,0.5234789972743873,0.32767284,0.43572958208824975,0.101259224,1.5434532,0.5928648291782798,0.4908462,0.3083062972927367,0.05518702,1.0707572,0.7294285861604998,0.68752664,0.3531908739336571,0.11325984,1.1765207,0.5417994584046132,0.56849474,0.15617583664297982,0.04330161,0.74644434,0.7946254528832293,0.81476694,0.3573171507724052,0.27386677,1.345571,0.5318971122248919,0.53404725,0.09811615370989892,0.34457493,0.74501336,0.041237306679961554,0.034527957,0.05655801491753684,-0.05204454,0.1544342,0.1228165405911581,0.14644553,0.07989513125220425,-0.0360999,0.22524996,0.5889183121672272,0.5200438,0.217608397612742,0.23027502,1.1629487,34,6.798567400022876,3,969.1151960784314,1172.0,511.5980918381896,-1.0,1603.0,422.09313725490193,383.0,211.0537131689833,-1.0,974.0,987.4203431372549,1206.0,536.1928789744879,-1.0,1688.0,469.83088235294116,448.0,226.83996321226283,-1.0,1012.0,0.4947914422727099,-1.0,2.195166154672179,-1.0,4.048110961914063,0.45873316596536085,-1.0,2.1979532453074553,-1.0,4.13629150390625,602.7810436323578,640.3172607421875,149.38403279145695,-1.0,645.4589233398438,582.5836552638633,633.4006042480469,173.2449416184776,-1.0,640.8394775390625,22,25,398.57449451846156,6.003786260957125,498.31425965944135,21.326100555102677,-34.429990112217965,44.79137880498476
3Item12,0.9182058952353895,0.96336454,0.2768455120782257,0.48833236,1.2685595,0.8597379431006492,0.647734,0.2792070958739701,0.55586827,1.2536762,1.023786343474026,1.008534,0.11190977746633908,0.8876968,1.2366793,1.1393336699999999,1.1772115,0.17186569263699095,0.7390213,1.4215912,0.9314841896509741,0.9595041,0.180625383932053,0.5407812,1.1777968,0.6988613044967532,0.48361626,0.2794574865307458,0.3979245,1.0792493,0.5994510916233766,0.62555677,0.14622355626850356,0.33040145,0.781385,0.8429325091964285,0.9225176,0.1999727001498998,0.35659316,1.0338849,0.8241984507873377,0.78232044,0.2903457867484926,0.45285174,1.1492221,0.8596109912905845,0.5953413,0.40036036608395764,0.3599696,1.3079023,0.6019516095211039,0.5927722,0.06071111580009872,0.5162635,0.6825502,0.9803152136850649,1.0405384,0.2536567666767975,0.3905367,1.2585491,0.6495529538879871,0.67377985,0.11927496850649061,0.429024,0.8268167,0.24662768804383117,0.2432167,0.028567466523009177,0.18083037,0.29421103,0.19377459504545455,0.1693192,0.0830836432780032,0.106355906,0.3601821,0.5693208550162338,0.61237645,0.09909265958825776,0.33098918,0.6828479,34,4.021118300035596,3,876.9232365145228,848.0,457.6065459014691,-1.0,1459.0,448.2406639004149,403.0,223.1643068791221,-1.0,1005.0,900.50622406639,841.5,470.99711649325883,-1.0,1473.0,447.62033195020746,411.0,218.72545907246192,-1.0,974.0,0.5504543890102276,-1.0,2.265520305881435,-1.0,4.015182495117188,0.5392857785046844,-1.0,2.260115142383606,-1.0,4.0633087158203125,605.4890092398616,643.0226135253906,150.80213110962416,-1.0,649.0613403320312,596.0667242153057,639.5166015625,162.0488685288194,-1.0,644.8795776367188,16,15,238.50283169761164,8.083865775056301,541.6190069287721,31.363810956710683,-235.72729403209402,74.41017819584738
3Item13,1.3931807946969699,1.453212,0.15678821623540945,1.000066,1.5695465,0.5810469518434344,0.5336707,0.2568957182632455,0.22385992,0.9184019,0.8653960919065656,0.8641489,0.29760763713026445,0.38959518,1.2486588,1.415604177121212,1.4883287,0.2323205781059569,0.88974357,1.6861088,0.9907687198484849,0.99495244,0.12373665085625124,0.5781336,1.1423969,0.2425849962121212,0.22907448,0.22030035146667631,-0.07257889,0.54107654,0.4403991012810606,0.49811706,0.2605828239600437,-0.005534686,0.8247298,0.8850170870580808,0.8984893,0.17889193748770535,0.36667615,1.1435908,1.1177349041666667,1.2227998,0.14227079466347403,0.80531657,1.2310396,0.3928742328282828,0.4218061,0.12376131225674812,0.17881642,0.5394671,0.6164176206186869,0.6923777,0.15321207621596147,0.2723008,0.7555241,1.2478999470454546,1.3567103,0.13676619133580964,0.83739716,1.3644166,0.6554962650631313,0.66262144,0.052811454039090766,0.5230274,0.73989373,0.08445687456060608,0.06860028,0.032073873766839345,0.044850472,0.15292509,0.161175303739899,0.16505313,0.04350518761825925,0.095581576,0.23206028,0.625594350239899,0.6275496,0.0554179300818078,0.5140599,0.7281024,34,2.598144499992486,3,735.9326923076923,629.5,372.01329189396296,-1.0,1485.0,490.30128205128204,431.5,203.70985039873864,-1.0,995.0,758.6730769230769,651.0,382.53747753200224,-1.0,1531.0,539.6314102564103,480.5,196.97425535812792,-1.0,1036.0,0.6307649367894883,-1.0,2.3104854869763307,-1.0,4.050933837890625,0.6543405972994292,-1.0,2.3442409180613453,-1.0,4.2169189453125,631.5062508216271,639.6508483886719,72.2619888288675,-1.0,645.9074096679688,627.4910532633463,635.7950744628906,71.76249424880582,-1.0,639.8963623046875,11,10,247.47134884169265,5.558909352606842,255.70983021991475,25.242961881203414,-21.462863986507788,50.799817310382394
3Item14,1.2503261265531063,1.2263032,0.16699616816835916,0.8824274,1.4912553,0.7906827561623246,0.73415613,0.21398244681193943,0.44289628,1.106938,1.240166686513026,1.2525959,0.2299327643760979,0.78158045,1.5492365,1.1781454854709417,1.1709553,0.09620511543027215,1.0363537,1.3905827,0.9725105412224448,1.0398219,0.304333102029719,0.33581814,1.2569816,0.435411304509018,0.41048896,0.11816578696032853,0.20971763,0.6409331,0.798629370751503,0.7796483,0.10075042661327153,0.5305738,0.97401774,0.998711873767535,1.0267467,0.1547258738598597,0.6401032,1.2211627,1.0418654244288579,1.1739069,0.36173659174405476,0.29144025,1.3321296,0.49489028647294586,0.49873233,0.13623700136499522,0.18433748,0.68083596,0.865075457735471,0.8549683,0.0721318298582569,0.6167459,0.9554502,1.0050410014629259,0.9808072,0.24738848700310884,0.6292146,1.2477049,0.6725586324949899,0.6767824,0.03860966946330492,0.5933887,0.7392475,0.08852829158116232,0.06454354,0.05976473569806856,0.010768263,0.19038314,0.26042666200400805,0.25939518,0.06972115020170827,0.13193817,0.36241156,0.7210991859819639,0.69208515,0.1095401821463508,0.5548163,0.9637724,34,3.2624294999986887,3,702.4464285714286,588.5,336.1367889071018,-1.0,1491.0,504.4030612244898,427.0,257.49952606579456,-1.0,998.0,736.4005102040817,632.0,347.6051355056743,-1.0,1584.0,534.140306122449,486.0,251.33794046063858,-1.0,1003.0,0.5572423740309113,-1.0,2.2660248581395024,-1.0,4.017181396484375,0.5663571649668169,-1.0,2.2796855773110623,-1.0,4.3304443359375,610.2157486896126,637.9033813476562,130.30944365052267,-1.0,640.234375,606.3850159937022,635.9456481933594,133.4303503695591,-1.0,637.7804565429688,12,14,277.3175805280633,5.076514363940024,299.51434747246145,25.174285303550498,16.872293353699693,49.547087240124846
3Item15,1.1533527567580766,1.2356863,0.4039514086084125,0.5539034,1.6368824,0.9309620553981969,1.030327,0.25736717770019757,0.1729265,1.2897147,0.8031077177084899,0.70642775,0.2922986874817811,0.22668327,1.3791771,1.2847598489969947,1.3104017,0.3029249390151009,0.41681057,1.743245,0.7242354670323065,0.6943938,0.25225618779093234,0.15226682,1.2144148,0.7470682708280616,0.9414377,0.3847954507921758,-0.21736835,1.1766759,0.525354327986852,0.48400572,0.2042835177935648,0.018383816,0.960823,0.7656884299353869,0.79805344,0.2750990342388187,-0.30524665,1.1341298,0.8222173893238167,0.8829478,0.22436909932564753,0.28429922,1.0636954,0.8691264308752819,0.9888504,0.28950690524218187,0.14632347,1.1674103,0.640715410432006,0.64984447,0.15987759440263927,0.287042,0.8891162,0.9429794418970698,0.9964997,0.23806785254829543,0.09642703,1.1864644,0.5712364124981217,0.5343053,0.14913263345937386,0.2828504,0.864441,0.2091842112002254,0.2225148,0.0513342887677214,0.12077824,0.29876631,0.11832933496521413,0.1240921,0.06445263461058479,-0.014703667,0.27304074,0.554841527178813,0.5182118,0.1362494527298946,0.38437024,0.8637142,34,8.710425700002816,3,738.3004784688995,718.0,428.45413526382833,-1.0,1522.0,569.111004784689,461.0,317.96945430816373,-1.0,1079.0,768.6296650717703,761.0,439.9301012055513,-1.0,1583.0,567.4,464.0,306.3589141696186,-1.0,1064.0,0.5018168910268392,-1.0,2.252388739517208,-1.0,4.16290283203125,0.5087815426183089,-1.0,2.2681017338396527,-1.0,4.280044555664063,580.7991743023886,642.1370849609375,189.37371946470196,-1.0,648.6759033203125,581.857778273587,641.7182006835938,186.54434917285934,-1.0,645.35693359375,34,35,236.4095775707147,5.570586354439822,924.7173348370104,29.86131195791336,-27.448952629758445,58.339576474039106
3Item17,0.8833037790833959,0.78293836,0.41129582494475536,0.30942178,1.707059,0.7659363732757325,0.6842418,0.2742439480182317,0.12010807,1.250638,0.7439192875845229,0.70201886,0.27094537794764856,0.19900456,1.1782098,1.0520305741960931,1.0703932,0.26061861038843537,0.57962424,1.5415654,0.6332027692186326,0.5136796,0.3204887812417184,-0.05000879,1.3360434,0.41366868453734035,0.3422315,0.39318772420827725,-0.5023156,1.0870413,0.45527982098046577,0.39244363,0.14858745046189678,0.14255974,0.7035267,0.7533276546619083,0.72979987,0.24456289734311412,0.35894874,1.2108622,0.7138917196383922,0.6516053,0.36850781919478676,-0.046090286,1.2572166,0.5878625673516154,0.5537803,0.22650356557408366,0.13897873,0.9532137,0.5480408428955672,0.57168424,0.15635332836888538,0.122309506,0.74057966,0.7165859860266717,0.6242369,0.34517615518363887,0.034831323,1.144457,0.6506176069158528,0.6298286,0.10188950037823842,0.4580913,0.92490166,0.11133266918820435,0.12971988,0.09503549182640855,-0.17223486,0.24510802,0.11230666712802405,0.12358349,0.08283119648441974,-0.07630099,0.25267512,0.5769501951014274,0.5382494,0.13317586379123636,0.38257033,0.89082634,34,8.74855340004433,3,700.9771210676835,544.0,437.0369670231081,-1.0,1575.0,540.2421353670162,447.0,264.5024576315803,-1.0,1013.0,733.3107721639657,572.0,448.56821063027684,-1.0,1660.0,552.6091515729266,472.0,260.4553370309861,-1.0,1054.0,0.49945753477549304,-1.0,2.1958262490033382,-1.0,4.087203979492188,0.5142696296975543,-1.0,2.2225285257776473,-1.0,4.08489990234375,597.0264758754618,640.9974975585938,163.6583411056548,-1.0,653.865234375,597.1763111329055,639.5956420898438,158.81017227990384,-1.0,646.0576782226562,32,33,288.54529551975685,6.4109609223086235,897.5345291232073,26.92991149278783,-77.43647329656257,55.06798312764663
3Item18,0.8899785860957447,0.92129314,0.14494582811143178,0.5593712,1.0940231,0.6872142108138297,0.6324346,0.3011582821002156,0.23274535,1.1853415,0.9549130111648937,0.9622884,0.11353810339130439,0.7336206,1.1781799,1.164445620430851,1.1990753,0.11870249272355386,0.9150278,1.37109,0.7497708197819148,0.75440836,0.20576513540694732,0.36879644,1.0808431,0.45726408299468085,0.26375854,0.33252674765330303,0.15820526,1.0431972,0.6318901565531915,0.6116367,0.08166955733534703,0.5013735,0.77605623,0.8495814574840426,0.84820235,0.12206899685967888,0.54310584,1.0404623,0.798761116,0.830259,0.1342720231384251,0.45419344,0.97643316,0.6104339036436169,0.43816984,0.2828963337572757,0.34363672,1.0587881,0.5841301701382979,0.57359153,0.08376507408024435,0.43726692,0.7088809,0.9871917208297872,1.0400239,0.14449978738589306,0.71047205,1.1744821,0.699585016718085,0.69885826,0.053703492564714954,0.557314,0.7974631,0.1165661418306649,0.13603926,0.06363237774828452,-0.012674908,0.20160306,0.21895979332446808,0.23112977,0.04913199565999984,0.11110416,0.29866898,0.6448188478297873,0.64549667,0.06608511822161106,0.53949666,0.7587462,34,6.188284900039434,3,762.8788694481831,691.0,392.6433453254613,-1.0,1561.0,532.2018842530283,520.0,298.43270227339735,-1.0,1039.0,801.9744279946165,716.0,393.84319761138426,-1.0,1597.0,552.0538358008075,556.0,289.51456221392243,-1.0,1069.0,0.5542276621185755,-1.0,2.2666456707580203,-1.0,4.198638916015625,0.5930241293413001,-1.0,2.3020146426621753,-1.0,4.227508544921875,592.395769779005,638.9266357421875,166.25340759022245,-1.0,646.0322265625,601.8889411525803,636.226318359375,143.92907971942034,-1.0,639.9974975585938,25,26,229.9160606701952,5.50725349089908,578.2616165444034,28.391714510577188,-4.4926014465434685,55.74064212710832
3Item19,0.8609236474662796,0.918656,0.23626261400808313,0.0985792,1.2260149,0.9116429872801776,0.9117894,0.2587481631282631,0.45434642,1.4329165,0.9451620508336691,0.9883979,0.25430315531410264,-0.07041222,1.2805904,0.9021258188699676,0.8746059,0.35815096556333637,0.0048130294,1.5404247,0.717817236291617,0.7101044,0.16524883007174831,0.43207994,1.0697865,0.7027593826805532,0.7276622,0.3411207483851618,0.13730437,1.2819155,0.6093744641431791,0.63891006,0.2279093106947648,-0.06258085,0.9854161,0.7299505793119345,0.8273264,0.3046776434301583,0.15218934,1.1987873,0.6984966045637698,0.6633164,0.17792906015107943,0.22360653,1.0805373,0.7633798177514086,0.6589972,0.3003855692974768,0.2872471,1.1715351,0.6070316828888509,0.6529967,0.17947961525771478,0.13736641,0.8958217,0.700702107430425,0.6875963,0.2712077301539575,0.11054897,1.2787133,0.5783872541437597,0.5665311,0.1188316293423838,0.3633733,0.85409003,0.13570360316282226,0.15360282,0.0728404159423939,-0.020204179,0.26100418,0.16515234520558988,0.1746102,0.09476683184104538,-0.062385708,0.33741787,0.5079716686836264,0.48334086,0.1297754589330929,0.27171114,0.7672328,34,19.173947600007523,3,726.3016079965232,499.0,455.2130312015177,-1.0,1500.0,387.17427205562797,401.0,187.35011065881977,-1.0,965.0,753.0504128639722,531.0,471.58641614471975,-1.0,1554.0,397.2155584528466,415.0,194.61820492508926,-1.0,986.0,0.4849867507821837,-1.0,2.1979999420036322,-1.0,4.126739501953125,0.48699479681261215,-1.0,2.223517187711931,-1.0,4.1908111572265625,594.4028178931629,640.3916625976562,166.62043942541354,-1.0,648.9952392578125,584.71356288706,639.1834106445312,178.27387650306028,-1.0,642.4104614257812,60,60,341.03524489132633,6.66814283161311,1700.3764220613432,23.15747985373107,-54.35473498916352,50.9881787214331
3Item2,1.0667562880081927,1.062289,0.17395101922492065,0.6778988,1.4328127,0.9509295155145929,0.9787543,0.20234546408415358,0.6901556,1.2441225,0.9062367087301587,0.9150089,0.12541633281118672,0.6230743,1.1201601,0.9082199958371735,0.97843736,0.2538903141962018,0.47157517,1.3400147,0.7323943850281618,0.70402884,0.0967449696440654,0.60844105,0.9073322,0.7614188080952381,0.87038106,0.30487157805556697,0.25388852,1.1027329,0.621320170578597,0.62602216,0.11112403288084317,0.3834571,0.7765407,0.5207317315760369,0.52141166,0.186179559826191,0.032044526,0.939169,0.7634535689247313,0.91055644,0.22212085324765013,0.32924923,1.0100356,0.7629935762928827,0.9455657,0.2280247536373333,0.38896197,1.0345002,0.5527741247004608,0.545048,0.07507456386268721,0.44746312,0.8133845,0.6320515636344086,0.7343916,0.32661995455441406,0.09642703,0.99599403,0.543478577327189,0.5608331,0.09642422442431349,0.39034596,0.6930031,0.16159776084178187,0.17502612,0.07943713584473301,0.012558622,0.31939873,0.19789523977572965,0.1805438,0.06055781900862435,0.08039563,0.3032827,0.6032732068663594,0.5744054,0.1403831059261646,0.3648282,0.85717297,34,6.415568900003564,3,708.8948051948051,639.0,432.9076256277832,-1.0,1599.0,547.2207792207793,511.5,286.8552973125493,-1.0,1008.0,743.4246753246754,669.0,445.09042364005586,-1.0,1682.0,563.751948051948,543.0,283.7304661151528,-1.0,990.0,0.5212443958629263,-1.0,2.2562134714760784,-1.0,4.157745361328125,0.5114326179801645,-1.0,2.2557520138501834,-1.0,4.174163818359375,582.9380576393821,642.0653381347656,186.25543874380503,-1.0,649.1670532226562,587.0947670676492,641.8667602539062,178.70284155672783,-1.0,647.3607788085938,25,25,246.8803508665101,7.171049439569592,846.1838338692119,31.976484299465472,-221.0804195224191,66.08386579949874
3Item20,0.93648413769169,1.021179,0.30318103502262,0.38869196,1.3531864,0.8056479772420715,0.76484704,0.17589134586273739,0.4629977,1.1290611,1.0670910072219992,1.0632323,0.15058886109755912,0.7675329,1.3854351,1.1583164194781213,1.1405239,0.12389695335699474,0.94566417,1.4216645,0.851838437868326,0.8307362,0.16246540376065877,0.52684534,1.1357065,0.5338012693115214,0.45834267,0.30073075511651776,0.05242283,1.1275578,0.6548929276073866,0.6030146,0.21755766603674204,0.38401434,1.1317785,0.8621796425371336,0.82981396,0.1862373135139861,0.5137364,1.1984661,0.9761075916539543,0.88038456,0.2782431411120293,0.54801303,1.3281814,0.6217852437133682,0.4799873,0.3020430408132022,0.22121781,1.1695826,0.7898128653673223,0.6989167,0.23886030151179702,0.3984587,1.2092065,1.0223989630991568,0.9682259,0.25327930300078294,0.5927063,1.415387,0.6429107269771176,0.62789166,0.061721604875339044,0.5318384,0.8533151,0.11429186648293857,0.10693921,0.05104126920514547,0.044380996,0.27111897,0.2463331371750301,0.2533493,0.07415009484846402,0.084511794,0.3632737,0.6251760860457647,0.6251704,0.09960881102127002,0.39855778,0.7776575,34,8.16817550000269,3,815.2408163265306,871.0,429.45563943014207,-1.0,1705.0,469.4908163265306,350.0,256.07532670931397,-1.0,1024.0,847.6469387755102,910.0,441.3693820375639,-1.0,1575.0,481.65816326530614,374.0,255.31049110630306,-1.0,1034.0,0.5750982946279098,-1.0,2.2588673307330907,-1.0,4.1846771240234375,0.5809576851981028,-1.0,2.277844020676688,-1.0,4.2181396484375,621.213821909379,638.1680297851562,102.81380806464387,-1.0,644.6953735351562,613.2316687759088,636.2311096191406,118.28809055923473,-1.0,640.8228149414064,35,36,220.81588783611485,7.559195886935822,1232.148929570539,31.586481485670678,-195.02688361486318,68.28264925399985
3Item3,1.252393502896861,1.2577521,0.1723496083719149,0.9854538,1.4809992,0.4844662382502243,0.71244407,0.6173085983255253,-0.74254894,1.1427716,0.7722384901880718,0.8617512,0.4617912099501515,-0.05512937,1.3112088,1.2148340603856502,1.273326,0.2031603093059658,0.85763985,1.4665323,0.8606486660896862,0.91087824,0.21395339995519386,0.41750252,1.0685176,0.20043382742600896,0.15454912,0.3642401589863778,-0.36550355,0.6778079,0.4857802325721973,0.565363,0.33480158304005136,-0.107122354,0.8631072,0.912810143793722,0.90297616,0.16317537325321016,0.63538975,1.134154,1.0496811684215246,1.0713862,0.2595340971685581,0.393842,1.2968574,0.3668363093497758,0.3527115,0.20261038485774613,0.09646751,0.67076296,0.5461698335139014,0.6929195,0.29070599731206626,-0.20225228,0.82329106,1.0559630652286995,1.1536304,0.241278054497626,0.67723036,1.307013,0.7217896852735426,0.7011171,0.10270435469001771,0.5933887,0.8768011,0.1275139939,0.118655086,0.11446333046303019,-0.04139306,0.2971739,0.13933670913811658,0.11800063,0.08739642747177623,0.011562496,0.31906486,0.6697357012376682,0.70818764,0.09609725503843275,0.5343694,0.79997945,34,3.645091100013815,3,777.4429223744293,676.5,421.4393992203848,-1.0,1552.0,539.5182648401826,532.5,289.6880250192357,-1.0,1016.0,823.8059360730593,702.5,426.67511449406874,-1.0,1645.0,566.582191780822,552.5,275.8552025454413,-1.0,1026.0,0.5989149259105665,-1.0,2.2645836965369903,-1.0,4.017913818359375,0.6130869617200878,-1.0,2.2844357094787484,-1.0,4.0661468505859375,618.6570094557113,639.2620849609375,112.74607463632677,-1.0,644.3399047851562,617.6876100862407,635.8323669433594,103.9848137636259,-1.0,639.5050659179688,15,13,245.2106431685511,8.969294224533268,726.5128321871947,36.68617392170388,4.358678052199577,71.35562825014306
